,Source,Destination,Class
258,1363,2090,0
259,881,626,0
260,525,1516,0
261,750,1863,0
262,2078,2072,0
263,405,1865,0
264,797,403,0
265,544,711,0
266,206,1884,0
267,1097,2092,0
268,463,2220,0
269,325,300,0
270,545,532,0
271,927,634,0
272,1891,1320,0
273,1106,2033,0
274,810,988,0
275,1844,979,0
276,536,1651,0
277,1938,614,0
278,1805,987,0
279,740,663,0
280,1526,1572,0
281,502,2003,0
282,772,1635,0
283,622,873,0
284,985,696,0
285,102,1251,0
286,1211,406,0
287,180,1881,0
288,355,421,0
289,886,2006,0
290,1304,533,0
291,756,2162,0
292,2208,451,0
293,456,1375,0
294,221,2003,0
295,517,833,0
296,1796,628,0
297,795,548,0
298,1538,1824,0
299,482,731,0
300,1251,1996,0
301,770,905,0
302,782,2191,0
303,413,2065,0
304,622,2175,0
305,1196,195,0
306,82,1672,0
307,752,1652,0
308,1015,76,0
309,1847,1589,0
310,1265,2173,0
311,124,1036,0
312,1853,357,0
313,263,148,0
314,110,872,0
315,1371,1781,0
316,1143,1365,0
317,816,2202,0
318,1757,770,0
319,888,92,0
320,2090,1882,0
321,1150,735,0
322,221,43,0
323,2149,476,0
324,432,226,0
325,346,159,0
326,2007,2234,0
327,933,629,0
328,840,1835,0
329,23,1347,0
330,628,1161,0
331,146,1683,0
332,1854,2113,0
333,1382,88,0
334,943,1209,0
335,1240,678,0
336,1821,889,0
337,1885,150,0
338,668,452,0
339,1736,2013,0
340,746,1045,0
341,1466,1371,0
342,1230,340,0
343,209,288,0
344,1095,115,0
345,831,2028,0
346,132,1990,0
347,1013,1510,0
348,1033,176,0
349,1470,968,0
350,399,533,0
351,1063,284,0
352,808,997,0
353,2015,1670,0
354,2231,2197,0
355,2102,1329,0
356,500,2049,0
357,871,235,0
358,1514,341,0
359,1385,227,0
360,1288,294,0
361,682,484,0
362,1289,1162,0
363,226,884,0
364,1955,2191,0
365,1115,982,0
366,939,2,0
367,1443,1750,0
368,1468,1285,0
369,938,302,0
370,1829,510,0
371,1465,462,0
372,759,1239,0
373,714,1991,0
374,1793,1984,0
375,905,1293,0
376,2203,1330,0
377,468,245,0
378,443,1649,0
379,1426,591,0
380,37,143,0
381,940,1408,0
382,2015,1925,0
383,402,1732,0
384,1193,770,0
385,602,1763,0
386,2004,460,0
387,1878,2041,0
388,1795,2043,0
389,2097,1856,0
390,2050,1515,0
391,1496,663,0
392,1445,883,0
393,383,793,0
394,1195,1903,0
395,629,2017,0
396,353,2082,0
397,1831,1592,0
398,266,393,0
399,1656,248,0
400,11,103,0
401,2108,1577,0
402,1255,843,0
403,1301,959,0
404,1371,1957,0
405,562,1559,0
406,1995,2050,0
407,2138,409,0
408,1045,2201,0
409,72,648,0
410,724,1328,0
411,187,1389,0
412,1864,2011,0
413,1024,48,0
414,203,1333,0
415,1268,674,0
416,1743,1721,0
417,1971,1585,0
418,541,1742,0
419,1317,1734,0
420,1863,941,0
421,1006,1320,0
422,85,415,0
423,1788,272,0
424,1555,973,0
425,1135,1555,0
426,514,979,0
427,894,217,0
428,1336,1316,0
429,616,2158,0
430,726,1801,0
431,592,1572,0
432,965,2083,0
433,1841,670,0
434,704,995,0
435,204,1288,0
436,1224,2135,0
437,1014,110,0
438,1332,914,0
439,1645,1145,0
440,941,763,0
441,1932,680,0
442,1154,1810,0
443,716,1584,0
444,938,236,0
445,1624,1961,0
446,2216,560,0
447,2167,1607,0
448,622,2043,0
449,1307,1917,0
450,808,2233,0
451,592,888,0
452,1579,1558,0
453,141,1366,0
454,492,657,0
455,629,891,0
456,797,1936,0
457,1495,288,0
458,2085,1285,0
459,1610,763,0
460,1355,887,0
461,2081,1516,0
462,1186,1869,0
463,876,660,0
464,819,126,0
465,1564,243,0
466,108,1017,0
467,2056,705,0
468,1546,1357,0
469,1305,2234,0
470,1284,1357,0
471,1456,417,0
472,1798,1578,0
473,938,1659,0
474,1440,823,0
475,494,450,0
476,1357,825,0
477,87,2018,0
478,2026,166,0
479,1198,14,0
480,64,48,0
481,2039,593,0
482,1992,518,0
483,774,1672,0
484,1020,910,0
485,1878,1170,0
486,856,1482,0
487,613,263,0
488,2137,2104,0
489,2185,832,0
490,1070,1670,0
491,175,37,0
492,309,266,0
493,435,112,0
494,537,1557,0
495,1402,544,0
496,1735,1656,0
497,479,569,0
498,1444,1709,0
499,735,266,0
500,492,1262,0
501,1543,668,0
502,599,341,0
503,1020,334,0
504,2133,1409,0
505,378,867,0
506,1806,260,0
507,1098,1193,0
508,900,683,0
509,2081,1892,0
510,716,1276,0
511,1760,265,0
512,629,341,0
513,2191,717,0
514,640,1402,0
515,862,54,0
516,115,1288,0
517,1445,1314,0
518,1978,1777,0
519,1398,973,0
520,2191,838,0
521,67,2156,0
522,315,1992,0
523,1776,101,0
524,1577,386,0
525,1365,1964,0
526,327,2231,0
527,530,870,0
528,1681,2200,0
529,1892,663,0
530,629,583,0
531,975,991,0
532,349,943,0
533,836,1061,0
534,1711,507,0
535,509,2100,0
536,110,1600,0
537,1901,109,0
538,2116,677,0
539,669,22,0
540,1950,910,0
541,1597,1280,0
542,1321,1870,0
543,1281,751,0
544,2052,1860,0
545,395,658,0
546,265,548,0
547,1937,1092,0
548,1682,48,0
549,405,70,0
550,164,910,0
551,451,186,0
552,1223,931,0
553,953,1070,0
554,1987,1852,0
555,1467,15,0
556,1444,1051,0
557,475,1418,0
558,1191,605,0
559,2044,521,0
560,1691,928,0
561,421,135,0
562,2193,92,0
563,849,316,0
564,1537,461,0
565,2065,580,0
566,1318,1060,0
567,1538,1063,0
568,459,1595,0
569,1717,513,0
570,2216,1917,0
571,261,38,0
572,1733,228,0
573,1896,1158,0
574,1020,2012,0
575,921,1252,0
576,1440,1817,0
577,2047,14,0
578,1651,2000,0
579,131,49,0
580,1725,1168,0
581,803,1381,0
582,675,149,0
583,2194,1646,0
584,1791,704,0
585,160,228,0
586,906,1250,0
587,406,2095,0
588,2123,130,0
589,2216,1112,0
590,1667,1836,0
591,893,1661,0
592,411,1392,0
593,216,1153,0
594,1765,543,0
595,1416,1823,0
596,504,280,0
597,963,565,0
598,1878,1359,0
599,102,1926,0
600,1416,776,0
601,1354,1847,0
602,1414,1898,0
603,202,2049,0
604,816,1454,0
605,177,2221,0
606,846,1562,0
607,655,45,0
608,1732,1426,0
609,1868,792,0
610,1634,625,0
611,498,2047,0
612,1138,1626,0
613,527,1701,0
614,1941,1950,0
615,1308,2037,0
616,965,1146,0
617,1890,672,0
618,2141,25,0
619,98,248,0
620,561,9,0
621,232,1231,0
622,978,526,0
623,665,2052,0
624,864,1444,0
625,938,1393,0
626,630,1277,0
627,1179,58,0
628,2109,1655,0
629,571,1636,0
630,1352,2201,0
631,2143,744,0
632,620,1757,0
633,377,1999,0
634,2084,780,0
635,1265,1909,0
636,329,238,0
637,323,1655,0
638,56,79,0
639,2123,627,0
640,2030,436,0
641,2021,616,0
642,1210,2094,0
643,694,780,0
644,1535,1625,0
645,222,1724,0
646,1766,1265,0
647,2177,2031,0
648,1067,473,0
649,1408,537,0
650,937,888,0
651,1479,188,0
652,2170,42,0
653,1573,2038,0
654,2053,1443,0
655,136,2071,0
656,206,1083,0
657,684,1876,0
658,204,256,0
659,1821,1322,0
660,1066,1712,0
661,2154,219,0
662,1990,1279,0
663,1121,601,0
664,1986,1803,0
665,1494,1866,0
666,1685,414,0
667,1764,1461,0
668,454,1306,0
669,1142,660,0
670,919,588,0
671,284,2063,0
672,5,167,0
673,966,1831,0
674,850,1656,0
675,515,2080,0
676,1923,299,0
677,1274,2105,0
678,406,2029,0
679,1165,2054,0
680,1371,1893,0
681,742,150,0
682,1287,1899,0
683,717,322,0
684,445,1849,0
685,164,1570,0
686,2093,1770,0
687,2158,179,0
688,1143,201,0
689,1557,484,0
690,1593,895,0
691,1142,2191,0
692,1517,1085,0
693,407,281,0
694,200,2203,0
695,938,1903,0
696,532,1215,0
697,1244,1192,0
698,1252,1770,0
699,751,1259,0
700,1611,1888,0
701,1005,92,0
702,535,2129,0
703,1347,1549,0
704,1663,1260,0
705,1946,1814,0
706,1719,374,0
707,1015,1490,0
708,1925,708,0
709,1180,1786,0
710,1240,1837,0
711,1405,1904,0
712,1656,1486,0
713,1592,1730,0
714,2029,1475,0
715,1229,631,0
716,258,171,0
717,1139,1906,0
718,1392,100,0
719,1135,444,0
720,1735,1900,0
721,611,703,0
722,1043,1794,0
723,1022,688,0
724,1547,1327,0
725,328,765,0
726,404,117,0
727,2234,1476,0
728,114,18,0
729,1980,1596,0
730,1603,1609,0
731,1990,2018,0
732,1582,503,0
733,1964,568,0
734,1506,1676,0
735,1700,495,0
736,1613,984,0
737,2101,21,0
738,1048,983,0
739,380,524,0
740,1163,1458,0
741,977,285,0
742,2135,571,0
743,2065,1495,0
744,597,2215,0
745,992,758,0
746,783,355,0
747,1134,878,0
748,391,2231,0
749,933,299,0
750,690,312,0
751,375,1240,0
752,866,245,0
753,2158,797,0
754,1733,2082,0
755,585,2218,0
756,981,3,0
757,1363,68,0
758,1977,456,0
759,948,55,0
760,490,897,0
761,1290,1512,0
762,27,907,0
763,83,21,0
764,1358,1121,0
765,1478,1977,0
766,750,1238,0
767,161,843,0
768,369,1546,0
769,1766,165,0
770,107,1546,0
771,55,861,0
772,879,2062,0
773,2071,1444,0
774,1154,15,0
775,266,1310,0
776,1355,1991,0
777,1845,1855,0
778,308,489,0
779,1034,1118,0
780,1813,2088,0
781,1185,533,0
782,1620,461,0
783,50,1133,0
784,1597,477,0
785,368,1708,0
786,229,317,0
787,1352,1814,0
788,908,2066,0
789,419,1380,0
790,2222,687,0
791,382,1498,0
792,1972,246,0
793,1705,2117,0
794,829,726,0
795,1703,1519,0
796,1503,936,0
797,1525,429,0
798,1194,595,0
799,239,402,0
800,1969,591,0
801,1981,1648,0
802,1053,363,0
803,2021,2215,0
804,469,2032,0
805,1232,1237,0
806,408,2022,0
807,728,1209,0
808,1858,1928,0
809,612,1263,0
810,1505,2069,0
811,1252,428,0
812,300,2196,0
813,489,146,0
814,1253,1067,0
815,874,216,0
816,1383,93,0
817,1830,1307,0
818,997,323,0
819,648,1337,0
820,1716,424,0
821,446,1617,0
822,1979,1063,0
823,0,1796,0
824,716,983,0
825,1638,1258,0
826,1570,306,0
827,257,1866,0
828,300,1270,0
829,1759,730,0
830,1970,1179,0
831,2223,1359,0
832,332,1222,0
833,512,2092,0
834,830,681,0
835,864,36,0
836,760,1376,0
837,1401,389,0
838,198,1114,0
839,2161,1834,0
840,2212,833,0
841,770,522,0
842,477,943,0
843,86,1058,0
844,404,172,0
845,1076,979,0
846,556,1209,0
847,1774,1775,0
848,365,1641,0
849,910,1441,0
850,1815,1318,0
851,1598,1549,0
852,2095,1372,0
853,2130,1824,0
854,561,2226,0
855,1464,1734,0
856,1170,1516,0
857,1023,42,0
858,1630,225,0
859,274,183,0
860,643,1218,0
861,543,1805,0
862,1663,1570,0
863,1326,2150,0
864,746,1346,0
865,1336,394,0
866,1444,2142,0
867,1742,264,0
868,1651,634,0
869,1269,340,0
870,923,1918,0
871,1328,1149,0
872,653,1239,0
873,381,551,0
874,2237,1145,0
875,2205,146,0
876,1952,1915,0
877,1950,1088,0
878,719,1714,0
879,2002,231,0
880,178,84,0
881,859,1236,0
882,2027,2210,0
883,781,1811,0
884,1550,2056,0
885,1737,2148,0
886,1762,1912,0
887,463,1421,0
888,151,331,0
889,1138,18,0
890,1262,313,0
891,52,1786,0
892,1991,688,0
893,321,1422,0
894,2088,1789,0
895,117,1134,0
896,256,1966,0
897,1753,937,0
898,727,541,0
899,868,1712,0
900,689,20,0
901,1585,535,0
902,802,2112,0
903,1027,2230,0
904,1235,422,0
905,1130,894,0
906,1001,1009,0
907,180,1311,0
908,2062,1628,0
909,413,1253,0
910,1929,1284,0
911,1034,139,0
912,1278,765,0
913,1654,527,0
914,556,780,0
915,633,2195,0
916,1684,140,0
917,1496,843,0
918,1380,897,0
919,325,1261,0
920,633,1148,0
921,133,44,0
922,35,1458,0
923,869,1132,0
924,1521,1021,0
925,514,904,0
926,1482,1066,0
927,600,1092,0
928,268,353,0
929,2131,1367,0
930,376,273,0
931,1694,2009,0
932,721,456,0
933,1192,2027,0
934,667,1913,0
935,1109,2029,0
936,1427,618,0
937,288,1099,0
938,870,700,0
939,1766,20,0
940,485,566,0
941,1799,318,0
942,574,1991,0
943,1264,977,0
944,1089,1619,0
945,1091,2217,0
946,1123,449,0
947,1701,2146,0
948,1911,1727,0
949,374,361,0
950,1277,1855,0
951,1318,1856,0
952,1717,2127,0
953,1741,498,0
954,1638,1568,0
955,413,703,0
956,1815,1386,0
957,1458,1085,0
958,1858,1204,0
959,184,358,0
960,1905,461,0
961,919,1221,0
962,2130,845,0
963,380,647,0
964,853,830,0
965,1441,1266,0
966,2217,1258,0
967,131,845,0
968,1742,1379,0
969,1850,912,0
970,1462,278,0
971,1421,2226,0
972,2195,1849,0
973,1413,1584,0
974,2138,268,0
975,1238,2226,0
976,1487,981,0
977,747,188,0
978,917,599,0
979,2021,2083,0
980,2146,802,0
981,537,85,0
982,1784,1352,0
983,1008,1885,0
984,482,792,0
985,2092,687,0
986,1815,1870,0
987,875,723,0
988,2069,703,0
989,1816,1277,0
990,305,1132,0
991,2139,1930,0
992,177,1849,0
993,757,209,0
994,108,2015,0
995,586,1788,0
996,532,1030,0
997,1957,354,0
998,1568,1067,0
999,865,1590,0
1000,1407,1644,0
1001,1302,2116,0
1002,409,1081,0
1003,187,214,0
1004,1403,2168,0
1005,702,1074,0
1006,2114,193,0
1007,1269,892,0
1008,362,1908,0
1009,1828,361,0
1010,1329,677,0
1011,2139,1943,0
1012,1894,2112,0
1013,1782,888,0
1014,663,35,0
1015,1747,372,0
1016,296,507,0
1017,1832,1419,0
1018,1102,2068,0
1019,644,924,0
1020,673,1625,0
1021,1485,1311,0
1022,1228,1655,0
1023,163,99,0
1024,533,864,0
1025,636,1514,0
1026,245,1858,0
1027,606,1837,0
1028,1809,1371,0
1029,372,1670,0
1030,2127,1946,0
1031,380,1265,0
1032,1118,736,0
1033,1286,1717,0
1034,1100,49,0
1035,638,1681,0
1036,1603,377,0
1037,1164,973,0
1038,355,1329,0
1039,534,1974,0
1040,1912,314,0
1041,1536,966,0
1042,992,573,0
1043,1699,206,0
1044,1177,1787,0
1045,852,2027,0
1046,1158,1279,0
1047,2066,902,0
1048,1959,776,0
1049,1169,916,0
1050,152,1535,0
1051,632,2108,0
1052,1714,1618,0
1053,1686,1556,0
1054,2054,1723,0
1055,1381,920,0
1056,675,1697,0
1057,1351,1980,0
1058,272,526,0
1059,1227,224,0
1060,122,959,0
1061,1579,383,0
1062,2218,784,0
1063,790,371,0
1064,1531,1803,0
1065,870,2057,0
1066,975,124,0
1067,2172,1836,0
1068,297,1872,0
1069,1448,1216,0
1070,3,1425,0
1071,367,884,0
1072,482,605,0
1073,2182,1211,0
1074,2104,1786,0
1075,364,91,0
1076,867,2109,0
1077,910,530,0
1078,2061,2089,0
1079,1715,1452,0
1080,1529,1033,0
1081,1745,1331,0
1082,1141,133,0
1083,1784,239,0
1084,247,1354,0
1085,1061,1867,0
1086,185,210,0
1087,2074,1506,0
1088,1535,703,0
1089,353,1780,0
1090,1621,1938,0
1091,2118,529,0
1092,2011,403,0
1093,1204,603,0
1094,1529,925,0
1095,1183,1712,0
1096,741,1367,0
1097,1749,174,0
1098,1341,1103,0
1099,1038,836,0
1100,2197,795,0
1101,1267,2056,0
1102,1673,300,0
1103,1714,826,0
1104,605,2122,0
1105,1361,415,0
1106,700,2130,0
1107,235,44,0
1108,1423,246,0
1109,302,2205,0
1110,510,1188,0
1111,118,398,0
1112,785,898,0
1113,131,2094,0
1114,2023,884,0
1115,1441,1697,0
1116,617,267,0
1117,224,43,0
1118,2205,1571,0
1119,501,1489,0
1120,668,434,0
1121,1604,1876,0
1122,1761,1005,0
1123,2046,1928,0
1124,1992,645,0
1125,824,1620,0
1126,1947,2070,0
1127,138,511,0
1128,1622,1721,0
1129,686,50,0
1130,1959,360,0
1131,1401,1264,0
1132,98,294,0
1133,1938,651,0
1134,1573,1721,0
1135,1363,1911,0
1136,2030,1179,0
1137,1190,1431,0
1138,1704,1652,0
1139,214,361,0
1140,955,1564,0
1141,1772,1786,0
1142,266,1985,0
1143,1570,376,0
1144,1310,1203,0
1145,178,1872,0
1146,1121,284,0
1147,1957,556,0
1148,1893,1029,0
1149,1375,1103,0
1150,1805,916,0
1151,1894,207,0
1152,1436,561,0
1153,2227,1548,0
1154,1488,2148,0
1155,951,2209,0
1156,1505,1334,0
1157,949,2099,0
1158,1009,2150,0
1159,570,1285,0
1160,1249,856,0
1161,292,294,0
1162,1079,115,0
1163,1483,2191,0
1164,863,1170,0
1165,1296,5,0
1166,2130,1894,0
1167,2100,1722,0
1168,6,731,0
1169,1279,1758,0
1170,1413,526,0
1171,1442,1227,0
1172,882,1533,0
1173,1778,395,0
1174,1991,1671,0
1175,2065,1620,0
1176,2120,1327,0
1177,736,1186,0
1178,710,2,0
1179,1552,991,0
1180,406,1725,0
1181,823,64,0
1182,2215,517,0
1183,2035,586,0
1184,1317,306,0
1185,2141,1507,0
1186,988,1299,0
1187,1760,2044,0
1188,836,1659,0
1189,31,508,0
1190,880,948,0
1191,795,840,0
1192,1810,589,0
1193,860,1235,0
1194,452,1669,0
1195,374,2015,0
1196,611,1433,0
1197,599,2133,0
1198,1089,11,0
1199,220,1548,0
1200,1403,1110,0
1201,1365,360,0
1202,1072,1764,0
1203,2137,1105,0
1204,1192,1600,0
1205,1610,2113,0
1206,2130,1331,0
1207,330,1312,0
1208,1730,1360,0
1209,756,1420,0
1210,221,93,0
1211,1570,1115,0
1212,2065,1057,0
1213,561,1854,0
1214,1727,2001,0
1215,1306,1190,0
1216,1549,130,0
1217,2044,2058,0
1218,449,1505,0
1219,1498,84,0
1220,434,1382,0
1221,181,936,0
1222,1328,1595,0
1223,1164,2130,0
1224,610,1315,0
1225,2091,305,0
1226,903,1042,0
1227,1939,436,0
1228,407,1629,0
1229,1711,1252,0
1230,312,574,0
1231,1633,1827,0
1232,1590,962,0
1233,2125,74,0
1234,1091,2032,0
1235,1715,2125,0
1236,1130,1206,0
1237,562,1917,0
1238,2114,1605,0
1239,1823,1658,0
1240,1632,2127,0
1241,2227,1253,0
1242,919,2191,0
1243,2037,1358,0
1244,2073,786,0
1245,132,1811,0
1246,973,212,0
1247,721,634,0
1248,1139,1147,0
1249,299,1170,0
1250,1572,211,0
1251,2025,2179,0
1252,450,521,0
1253,1679,724,0
1254,1574,1196,0
1255,87,1637,0
1256,847,867,0
1257,1218,514,0
1258,1156,1622,0
1259,2078,1143,0
1260,2143,2026,0
1261,1222,1158,0
1262,2192,1659,0
1263,411,1882,0
1264,626,1807,0
1265,762,1402,0
1266,2085,1038,0
1267,954,1343,0
1268,1495,1209,0
1269,1125,2164,0
1270,438,1463,0
1271,168,1602,0
1272,1730,1749,0
1273,157,1184,0
1274,1143,986,0
1275,301,411,0
1276,2142,2188,0
1277,1548,1974,0
1278,1828,42,0
1279,1829,910,0
1280,941,1939,0
1281,1235,2157,0
1282,2033,1908,0
1283,412,134,0
1284,974,1298,0
1285,1581,1747,0
1286,1532,1333,0
1287,1848,815,0
1288,2231,287,0
1289,1880,703,0
1290,522,1295,0
1291,2239,1316,0
1292,302,797,0
1293,74,381,0
1294,1775,1855,0
1295,268,1149,0
1296,808,605,0
1297,710,70,0
1298,1389,1819,0
1299,709,2060,0
1300,1043,1182,0
1301,222,215,0
1302,58,558,0
1303,593,1885,0
1304,882,1722,0
1305,2021,2032,0
1306,1947,1817,0
1307,663,897,0
1308,1869,1345,0
1309,1227,1878,0
1310,2189,303,0
1311,1908,815,0
1312,615,2024,0
1313,518,371,0
1314,62,1323,0
1315,108,2193,0
1316,1200,2125,0
1317,1145,1435,0
1318,1752,652,0
1319,664,839,0
1320,984,26,0
1321,2122,865,0
1322,1575,238,0
1323,90,1506,0
1324,1201,1717,0
1325,737,41,0
1326,757,1676,0
1327,1464,1309,0
1328,2028,1351,0
1329,1763,1605,0
1330,1155,1722,0
1331,645,1391,0
1332,1400,735,0
1333,994,84,0
1334,481,465,0
1335,16,402,0
1336,950,1438,0
1337,1713,2134,0
1338,2105,1463,0
1339,1814,496,0
1340,2216,1415,0
1341,636,645,0
1342,225,1276,0
1343,1372,915,0
1344,197,948,0
1345,2079,1302,0
1346,1797,155,0
1347,198,126,0
1348,240,537,0
1349,1981,1144,0
1350,2142,2001,0
1351,2035,1609,0
1352,77,250,0
1353,340,1872,0
1354,2114,1673,0
1355,1921,83,0
1356,556,221,0
1357,1413,1333,0
1358,252,1944,0
1359,219,1767,0
1360,222,1772,0
1361,225,1289,0
1362,161,1762,0
1363,2218,2117,0
1364,1346,1693,0
1365,286,481,0
1366,58,1297,0
1367,1125,4,0
1368,825,1927,0
1369,615,656,0
1370,324,2170,0
1371,1545,2024,0
1372,2004,323,0
1373,1608,94,0
1374,338,1058,0
1375,1028,1239,0
1376,1936,1091,0
1377,111,1244,0
1378,19,1426,0
1379,1992,1144,0
1380,502,2068,0
1381,1507,806,0
1382,2123,809,0
1383,2207,2200,0
1384,285,498,0
1385,1023,235,0
1386,1329,1702,0
1387,1967,1730,0
1388,1912,1794,0
1389,1881,2215,0
1390,1411,2037,0
1391,1700,1911,0
1392,939,241,0
1393,1577,757,0
1394,503,842,0
1395,284,2232,0
1396,1970,688,0
1397,1650,1272,0
1398,932,2187,0
1399,1037,254,0
1400,1587,398,0
1401,1859,591,0
1402,754,1363,0
1403,988,1301,0
1404,1779,110,0
1405,404,2004,0
1406,1407,467,0
1407,75,782,0
1408,39,105,0
1409,1859,1759,0
1410,1062,432,0
1411,1755,655,0
1412,1486,1928,0
1413,388,2181,0
1414,610,833,0
1415,1759,1299,0
1416,358,1255,0
1417,185,280,0
1418,1043,311,0
1419,1676,712,0
1420,600,1956,0
1421,75,2071,0
1422,416,2135,0
1423,613,434,0
1424,210,1212,0
1425,53,511,0
1426,2050,815,0
1427,940,1997,0
1428,1959,175,0
1429,892,2185,0
1430,541,450,0
1431,1750,1987,0
1432,1832,1760,0
1433,717,383,0
1434,1682,540,0
1435,1590,951,0
1436,420,1328,0
1437,740,515,0
1438,1404,266,0
1439,1949,2052,0
1440,1716,538,0
1441,267,2025,0
1442,1689,1832,0
1443,919,1133,0
1444,272,1322,0
1445,1571,564,0
1446,1058,1736,0
1447,543,1785,0
1448,870,1914,0
1449,835,910,0
1450,1647,559,0
1451,1349,1656,0
1452,1354,1963,0
1453,1887,2234,0
1454,1961,197,0
1455,2225,1704,0
1456,931,325,0
1457,532,579,0
1458,2154,777,0
1459,225,1102,0
1460,89,9,0
1461,208,640,0
1462,600,1393,0
1463,1923,2012,0
1464,1484,1147,0
1465,2191,780,0
1466,2,1703,0
1467,1998,1139,0
1468,2166,2184,0
1469,324,936,0
1470,774,1401,0
1471,490,1642,0
1472,133,587,0
1473,995,2043,0
1474,673,1992,0
1475,1858,2189,0
1476,1693,395,0
1477,1479,1338,0
1478,1353,970,0
1479,1105,868,0
1480,878,182,0
1481,1605,1450,0
1482,1111,161,0
1483,1035,1563,0
1484,1293,1858,0
1485,1019,572,0
1486,1578,270,0
1487,747,2099,0
1488,900,880,0
1489,345,69,0
1490,210,1601,0
1491,1832,2028,0
1492,2076,668,0
1493,1498,691,0
1494,268,788,0
1495,519,370,0
1496,1406,1856,0
1497,1074,363,0
1498,382,1304,0
1499,874,1995,0
1500,1574,1440,0
1501,517,711,0
1502,634,64,0
1503,541,1068,0
1504,56,87,0
1505,659,1289,0
1506,551,66,0
1507,1285,1980,0
1508,1004,11,0
1509,128,606,0
1510,217,2112,0
1511,291,2061,0
1512,1234,473,0
1513,1323,1979,0
1514,1498,1980,0
1515,557,1951,0
1516,1912,573,0
1517,1387,688,0
1518,1418,1,0
1519,263,1181,0
1520,2085,235,0
1521,1037,309,0
1522,2136,1449,0
1523,341,1774,0
1524,1234,594,0
1525,970,1716,0
1526,343,1820,0
1527,290,1728,0
1528,389,1707,0
1529,2127,582,0
1530,1134,363,0
1531,790,1785,0
1532,1390,2046,0
1533,2018,1349,0
1534,281,1844,0
1535,105,1130,0
1536,1256,474,0
1537,571,142,0
1538,1008,897,0
1539,1727,1816,0
1540,1508,1220,0
1541,1496,1883,0
1542,300,1076,0
1543,558,1600,0
1544,1955,1680,0
1545,76,1331,0
1546,358,1431,0
1547,334,845,0
1548,513,1076,0
1549,1361,648,0
1550,1378,63,0
1551,1775,931,0
1552,264,520,0
1553,730,27,0
1554,1542,2120,0
1555,1206,1942,0
1556,1927,241,0
1557,908,33,0
1558,267,2188,0
1559,1826,603,0
1560,303,1387,0
1561,165,1911,0
1562,2228,354,0
1563,1328,363,0
1564,2047,1245,0
1565,1880,1068,0
1566,2181,1999,0
1567,1535,1070,0
1568,289,405,0
1569,792,2194,0
1570,446,1557,0
1571,587,1267,0
1572,889,1080,0
1573,803,1794,0
1574,2102,1302,0
1575,1305,729,0
1576,725,154,0
1577,6,238,0
1578,2070,303,0
1579,1182,1598,0
1580,638,680,0
1581,2071,942,0
1582,932,403,0
1583,2229,67,0
1584,890,1426,0
1585,164,531,0
1586,236,1804,0
1587,1323,1658,0
1588,2023,2069,0
1589,1749,1012,0
1590,1398,31,0
1591,348,998,0
1592,1500,981,0
1593,262,1160,0
1594,723,1555,0
1595,1626,797,0
1596,1502,1256,0
1597,1591,318,0
1598,377,2049,0
1599,2072,96,0
1600,606,1091,0
1601,1001,1391,0
1602,2162,1194,0
1603,601,1915,0
1604,2034,2177,0
1605,2199,1490,0
1606,1287,176,0
1607,1417,1454,0
1608,246,411,0
1609,837,1818,0
1610,286,483,0
1611,2144,1675,0
1612,944,2146,0
1613,1498,517,0
1614,1649,915,0
1615,2081,1326,0
1616,68,260,0
1617,281,1536,0
1618,1611,394,0
1619,2116,795,0
1620,493,409,0
1621,1830,926,0
1622,305,1112,0
1623,1798,1388,0
1624,1969,223,0
1625,1991,507,0
1626,544,2067,0
1627,1149,1918,0
1628,1427,1337,0
1629,797,941,0
1630,1520,1272,0
1631,1305,1347,0
1632,312,1128,0
1633,1063,538,0
1634,569,1198,0
1635,147,1963,0
1636,2220,865,0
1637,1867,1501,0
1638,253,440,0
1639,1586,1747,0
1640,1866,2030,0
1641,439,307,0
1642,924,1776,0
1643,1531,1178,0
1644,817,374,0
1645,2069,1756,0
1646,288,784,0
1647,878,1781,0
1648,1972,362,0
1649,2016,2095,0
1650,1070,1722,0
1651,2035,2108,0
1652,1202,1124,0
1653,1102,1940,0
1654,646,1660,0
1655,772,1247,0
1656,1515,1291,0
1657,1146,899,0
1658,568,959,0
1659,406,2092,0
1660,1132,772,0
1661,1591,1286,0
1662,1257,1935,0
1663,1041,1785,0
1664,1202,198,0
1665,1811,242,0
1666,1819,1823,0
1667,119,988,0
1668,955,1489,0
1669,368,1958,0
1670,650,853,0
1671,25,1326,0
1672,478,1271,0
1673,724,509,0
1674,953,746,0
1675,1899,1415,0
1676,1771,183,0
1677,1523,81,0
1678,2015,543,0
1679,1886,1072,0
1680,1658,427,0
1681,1508,1651,0
1682,754,923,0
1683,803,1983,0
1684,1071,980,0
1685,1231,740,0
1686,327,1236,0
1687,798,858,0
1688,762,1164,0
1689,328,1875,0
1690,130,170,0
1691,2013,897,0
1692,994,1672,0
1693,266,179,0
1694,1986,1437,0
1695,52,1418,0
1696,1396,1571,0
1697,2134,1308,0
1698,2180,1653,0
1699,336,130,0
1700,158,1521,0
1701,392,705,0
1702,1188,346,0
1703,2032,213,0
1704,920,1763,0
1705,183,1470,0
1706,1867,1314,0
1707,363,125,0
1708,1340,107,0
1709,793,877,0
1710,982,1796,0
1711,265,492,0
1712,760,700,0
1713,1114,932,0
