,Source,Destination,Class
823,3966,3442,0
824,1624,6109,0
825,636,2999,0
826,2781,2235,0
827,3452,188,0
828,2728,911,0
829,5003,2657,0
830,247,945,0
831,1274,4949,0
832,4754,640,0
833,4453,1466,0
834,5182,1841,0
835,3064,3462,0
836,6023,4177,0
837,4154,4782,0
838,3887,4438,0
839,5938,1595,0
840,6686,6184,0
841,4145,532,0
842,1378,3959,0
843,3911,2580,0
844,2806,1891,0
845,748,3563,0
846,1637,2907,0
847,1124,6294,0
848,7067,4563,0
849,6792,194,0
850,6537,1365,0
851,1518,3215,0
852,3851,3468,0
853,6273,6954,0
854,217,894,0
855,2352,2852,0
856,3372,5685,0
857,2849,1214,0
858,5889,1329,0
859,3576,4926,0
860,737,6033,0
861,1769,3965,0
862,4110,5799,0
863,6025,2129,0
864,4970,2493,0
865,585,5612,0
866,290,4940,0
867,1174,530,0
868,1548,6598,0
869,5125,2222,0
870,4576,5198,0
871,2802,213,0
872,3866,312,0
873,1008,6095,0
874,5705,30,0
875,6835,2469,0
876,4297,2750,0
877,3848,1426,0
878,6637,1730,0
879,1435,7071,0
880,6578,4533,0
881,5932,3604,0
882,3253,2714,0
883,2202,3042,0
884,6416,41,0
885,6904,5457,0
886,2436,240,0
887,221,208,0
888,4983,5148,0
889,7095,1238,0
890,7126,5277,0
891,2177,5614,0
892,384,387,0
893,1932,5783,0
894,6302,3295,0
895,5192,5672,0
896,6627,611,0
897,7109,3014,0
898,166,5762,0
899,4019,6919,0
900,2610,2621,0
901,4289,364,0
902,440,1800,0
903,4118,6898,0
904,3786,5405,0
905,3724,4527,0
906,2950,2689,0
907,6532,5827,0
908,3127,107,0
909,4233,4404,0
910,1021,799,0
911,3259,4198,0
912,4667,4107,0
913,333,398,0
914,5057,2572,0
915,5583,1864,0
916,1168,6861,0
917,2536,4742,0
918,4939,5734,0
919,3010,3844,0
920,4791,1140,0
921,2400,128,0
922,6371,2095,0
923,3931,3665,0
924,6988,3195,0
925,2155,4269,0
926,4018,3819,0
927,2432,7021,0
928,5434,4400,0
929,5068,6494,0
930,3889,406,0
931,5762,5370,0
932,1161,3007,0
933,2160,6683,0
934,4691,5231,0
935,358,6066,0
936,5511,4970,0
937,4143,673,0
938,2551,1586,0
939,792,5769,0
940,5752,4278,0
941,2596,3988,0
942,1799,1200,0
943,4326,3948,0
944,5742,2809,0
945,5901,587,0
946,4751,6571,0
947,7087,6341,0
948,1571,5133,0
949,2221,5215,0
950,4253,6294,0
951,528,5322,0
952,6331,3554,0
953,4906,6859,0
954,6434,1989,0
955,5938,4791,0
956,1586,1442,0
957,6190,6732,0
958,2969,3573,0
959,4194,3620,0
960,1415,806,0
961,1628,1853,0
962,5341,1310,0
963,4255,6525,0
964,1089,1575,0
965,7095,1856,0
966,58,2525,0
967,7035,5777,0
968,1400,3157,0
969,1823,4014,0
970,2038,970,0
971,2368,5800,0
972,5389,3421,0
973,1299,4014,0
974,4236,998,0
975,3878,1290,0
976,2076,7089,0
977,1842,3475,0
978,1722,175,0
979,1284,6365,0
980,1408,1705,0
981,1306,6124,0
982,5461,6680,0
983,4007,5083,0
984,6875,18,0
985,3044,2003,0
986,6438,2646,0
987,7071,307,0
988,3573,2532,0
989,6181,3744,0
990,4214,4780,0
991,518,5492,0
992,7106,6717,0
993,4138,1752,0
994,2023,7054,0
995,738,5266,0
996,731,123,0
997,1314,6365,0
998,379,5333,0
999,3715,4278,0
1000,401,5092,0
1001,3527,4981,0
1002,6581,830,0
1003,1205,4328,0
1004,6821,4454,0
1005,6250,1255,0
1006,4766,3391,0
1007,6502,1476,0
1008,5433,444,0
1009,1891,1808,0
1010,7093,7020,0
1011,2671,458,0
1012,1402,6720,0
1013,454,3763,0
1014,4874,3082,0
1015,4626,2980,0
1016,458,1438,0
1017,7119,5558,0
1018,2441,1285,0
1019,5776,3011,0
1020,2765,628,0
1021,4783,5973,0
1022,5678,2853,0
1023,771,972,0
1024,2508,6829,0
1025,6975,5405,0
1026,6734,6282,0
1027,4382,3535,0
1028,4617,4341,0
1029,4796,6558,0
1030,5971,2324,0
1031,6413,3423,0
1032,4332,5111,0
1033,2785,3323,0
1034,4559,1892,0
1035,2468,3616,0
1036,2334,418,0
1037,4087,5280,0
1038,2363,6074,0
1039,1021,3190,0
1040,6571,4948,0
1041,480,2085,0
1042,1760,3529,0
1043,187,520,0
1044,309,1449,0
1045,930,4765,0
1046,1081,4180,0
1047,5024,127,0
1048,6181,979,0
1049,3137,2812,0
1050,2299,2467,0
1051,554,2384,0
1052,5005,1016,0
1053,7078,4348,0
1054,3838,5111,0
1055,3174,5885,0
1056,2293,4150,0
1057,5466,2165,0
1058,3124,106,0
1059,5899,5430,0
1060,3261,4541,0
1061,6399,3501,0
1062,122,7076,0
1063,5337,2694,0
1064,951,2205,0
1065,177,1121,0
1066,4101,2488,0
1067,5390,76,0
1068,2795,3987,0
1069,2881,1287,0
1070,195,3390,0
1071,692,4196,0
1072,1062,2975,0
1073,996,7051,0
1074,6564,2033,0
1075,425,3852,0
1076,5635,3290,0
1077,6185,5420,0
1078,4029,6749,0
1079,4566,2258,0
1080,6073,6899,0
1081,2487,7025,0
1082,2616,2709,0
1083,1728,6973,0
1084,6033,3336,0
1085,5277,549,0
1086,6760,632,0
1087,5872,4142,0
1088,2615,3238,0
1089,6204,185,0
1090,1188,6470,0
1091,6786,5236,0
1092,2579,548,0
1093,3051,6959,0
1094,1787,4705,0
1095,6037,2115,0
1096,4947,4178,0
1097,1074,302,0
1098,5093,3249,0
1099,2928,5024,0
1100,1944,6574,0
1101,1552,866,0
1102,1734,6764,0
1103,5108,6755,0
1104,5514,1027,0
1105,1166,830,0
1106,1355,3735,0
1107,5539,2777,0
1108,7123,2912,0
1109,2811,5378,0
1110,2088,2539,0
1111,489,3971,0
1112,3058,6975,0
1113,5416,842,0
1114,6332,2009,0
1115,1925,1205,0
1116,4041,2921,0
1117,832,2997,0
1118,5352,4240,0
1119,3906,6668,0
1120,3302,3521,0
1121,241,85,0
1122,5424,6745,0
1123,6941,5658,0
1124,1215,3674,0
1125,3827,3342,0
1126,6736,6946,0
1127,2063,3017,0
1128,3241,20,0
1129,6594,5550,0
1130,2991,4009,0
1131,7099,1521,0
1132,631,4562,0
1133,6355,4221,0
1134,335,1036,0
1135,2583,5877,0
1136,2545,2387,0
1137,3874,2757,0
1138,5672,5884,0
1139,5436,689,0
1140,2223,4029,0
1141,445,1554,0
1142,3110,2546,0
1143,1583,6298,0
1144,4477,4898,0
1145,380,2068,0
1146,3807,5103,0
1147,6549,4063,0
1148,5599,6695,0
1149,557,4589,0
1150,3003,4527,0
1151,1076,2710,0
1152,5095,1685,0
1153,6931,1132,0
1154,3235,5816,0
1155,4090,6330,0
1156,3362,673,0
1157,3090,739,0
1158,591,4358,0
1159,1852,6314,0
1160,6308,2846,0
1161,1958,5020,0
1162,4855,4857,0
1163,3108,4139,0
1164,1818,2007,0
1165,323,5482,0
1166,4051,5971,0
1167,6059,2492,0
1168,6061,875,0
1169,933,6165,0
1170,6561,1198,0
1171,6770,783,0
1172,963,1843,0
1173,4963,3986,0
1174,5358,6767,0
1175,927,4815,0
1176,1505,6741,0
1177,1657,1658,0
1178,805,4825,0
1179,526,5410,0
1180,4253,4765,0
1181,1025,7043,0
1182,1024,402,0
1183,3682,977,0
1184,6445,60,0
1185,5536,2693,0
1186,3653,5120,0
1187,1179,5416,0
1188,6908,5419,0
1189,788,3316,0
1190,3807,6526,0
1191,5892,3267,0
1192,3094,4375,0
1193,1525,576,0
1194,814,1504,0
1195,6686,5757,0
1196,7111,271,0
1197,5504,4848,0
1198,3518,5834,0
1199,2561,5043,0
1200,6003,250,0
1201,4165,4140,0
1202,5125,2950,0
1203,4280,7096,0
1204,4627,4171,0
1205,1302,4826,0
1206,3774,5423,0
1207,1162,4257,0
1208,1306,4945,0
1209,2951,1414,0
1210,3610,4268,0
1211,2137,4873,0
1212,4876,152,0
1213,5711,6615,0
1214,969,3081,0
1215,6076,6713,0
1216,842,4437,0
1217,1260,4950,0
1218,3892,3550,0
1219,1139,4431,0
1220,4038,3375,0
1221,3415,4150,0
1222,6266,1360,0
1223,2355,4170,0
1224,362,4739,0
1225,4672,1446,0
1226,3180,311,0
1227,4021,927,0
1228,2314,1136,0
1229,1560,5592,0
1230,2604,1841,0
1231,1315,5007,0
1232,6324,25,0
1233,2879,3766,0
1234,5308,6733,0
1235,6836,1863,0
1236,2999,4622,0
1237,1433,2784,0
1238,3367,1076,0
1239,1162,3452,0
1240,2523,5824,0
1241,5337,6158,0
1242,3845,4269,0
1243,1646,798,0
1244,2668,7087,0
1245,2390,6584,0
1246,1762,2851,0
1247,2047,3212,0
1248,4953,3135,0
1249,2967,2431,0
1250,1065,644,0
1251,2443,2431,0
1252,2713,40,0
1253,2040,5424,0
1254,5467,6739,0
1255,5252,6585,0
1256,2595,3956,0
1257,5752,4656,0
1258,4769,4896,0
1259,691,3062,0
1260,5706,3722,0
1261,5522,5133,0
1262,3997,6302,0
1263,668,5330,0
1264,5821,4234,0
1265,4331,5424,0
1266,4267,713,0
1267,3806,4290,0
1268,853,2077,0
1269,3480,6749,0
1270,6165,2731,0
1271,473,5993,0
1272,5371,1904,0
1273,6436,3194,0
1274,6663,6391,0
1275,1734,4162,0
1276,6195,1792,0
1277,4715,1226,0
1278,2765,4121,0
1279,4871,5903,0
1280,1794,1180,0
1281,273,4777,0
1282,5627,5657,0
1283,3581,6400,0
1284,2646,5368,0
1285,5015,1114,0
1286,6154,1387,0
1287,4355,2761,0
1288,301,3011,0
1289,6190,1983,0
1290,1830,3469,0
1291,2702,5650,0
1292,3641,6801,0
1293,5513,2495,0
1294,4114,3049,0
1295,4009,5507,0
1296,4155,7022,0
1297,1808,4619,0
1298,2298,2002,0
1299,3189,4425,0
1300,6685,5345,0
1301,1558,2000,0
1302,6961,4462,0
1303,6061,6649,0
1304,5548,422,0
1305,5348,2054,0
1306,4178,216,0
1307,4381,2238,0
1308,4427,6555,0
1309,420,235,0
1310,3681,6176,0
1311,6446,1922,0
1312,4696,2249,0
1313,5637,63,0
1314,5353,304,0
1315,6564,6115,0
1316,3069,2387,0
1317,6367,5012,0
1318,80,2237,0
1319,4250,3071,0
1320,6062,1932,0
1321,1562,4347,0
1322,2149,1663,0
1323,5381,6674,0
1324,5601,2476,0
1325,225,3500,0
1326,3709,7069,0
1327,2093,3424,0
1328,2621,5795,0
1329,5974,4155,0
1330,5258,4739,0
1331,2911,2336,0
1332,1538,1859,0
1333,6677,865,0
1334,7112,793,0
1335,395,4850,0
1336,6063,6829,0
1337,1968,4826,0
1338,1536,1971,0
1339,1427,2967,0
1340,2103,2018,0
1341,6900,5259,0
1342,1891,1381,0
1343,5478,4863,0
1344,1629,2135,0
1345,3900,1510,0
1346,6193,7060,0
1347,4824,1629,0
1348,3934,340,0
1349,3218,5088,0
1350,637,4733,0
1351,993,3614,0
1352,1796,1494,0
1353,6054,6901,0
1354,2748,5324,0
1355,4295,4668,0
1356,5102,38,0
1357,7020,49,0
1358,4769,3770,0
1359,3532,7126,0
1360,5132,2132,0
1361,1713,4842,0
1362,5856,3129,0
1363,2258,212,0
1364,4308,4314,0
1365,1968,7054,0
1366,1402,4199,0
1367,5897,3103,0
1368,5197,1214,0
1369,866,1186,0
1370,3226,1542,0
1371,3386,3517,0
1372,6133,2067,0
1373,42,5620,0
1374,1305,1233,0
1375,5338,106,0
1376,3113,5048,0
1377,2316,2260,0
1378,5220,5520,0
1379,5164,5588,0
1380,6787,4927,0
1381,6740,3391,0
1382,6857,3976,0
1383,6251,4166,0
1384,6829,6092,0
1385,4181,4515,0
1386,6954,5040,0
1387,1018,5498,0
1388,4080,6126,0
1389,4025,3221,0
1390,7065,4090,0
1391,1533,2157,0
1392,1462,5889,0
1393,1689,418,0
1394,1866,1808,0
1395,539,4682,0
1396,4355,2574,0
1397,4680,6306,0
1398,1479,3991,0
1399,5364,6938,0
1400,3662,3519,0
1401,5983,2257,0
1402,2022,3452,0
1403,3369,5926,0
1404,5714,5250,0
1405,6954,3885,0
1406,3953,2944,0
1407,4594,2159,0
1408,3971,2934,0
1409,1510,6845,0
1410,2439,3898,0
1411,6410,1139,0
1412,4182,902,0
1413,2033,2456,0
1414,6485,4696,0
1415,829,5171,0
1416,2861,2086,0
1417,4388,4161,0
1418,2249,4151,0
1419,644,695,0
1420,2753,3684,0
1421,282,5941,0
1422,2925,758,0
1423,743,7090,0
1424,4962,2181,0
1425,3668,5003,0
1426,3477,1271,0
1427,3162,6363,0
1428,4135,7098,0
1429,1917,2631,0
1430,5826,3720,0
1431,5265,5373,0
1432,5332,6595,0
1433,5764,590,0
1434,2271,3159,0
1435,1363,6394,0
1436,5360,5610,0
1437,5563,4249,0
1438,876,4586,0
1439,212,634,0
1440,6168,3834,0
1441,2742,6127,0
1442,4991,825,0
1443,2334,3858,0
1444,128,3380,0
1445,5608,235,0
1446,6314,626,0
1447,4075,3418,0
1448,5159,1540,0
1449,6193,107,0
1450,7032,6504,0
1451,3401,6887,0
1452,1596,6753,0
1453,1234,5583,0
1454,6468,5415,0
1455,3488,3099,0
1456,2584,6076,0
1457,5623,893,0
1458,2641,194,0
1459,1923,4115,0
1460,6262,62,0
1461,2411,7087,0
1462,5229,939,0
1463,6380,4255,0
1464,1734,4593,0
1465,1319,4351,0
1466,2783,5912,0
1467,1425,4777,0
1468,5413,1433,0
1469,7007,6982,0
1470,4170,3254,0
1471,4101,451,0
1472,6379,997,0
1473,3660,708,0
1474,2980,949,0
1475,5607,5621,0
1476,6913,2624,0
1477,1095,6713,0
1478,2236,1205,0
1479,1518,1154,0
1480,4911,6268,0
1481,259,3216,0
1482,4082,2279,0
1483,6122,6417,0
1484,1549,3658,0
1485,5417,4184,0
1486,1277,5414,0
1487,3035,1006,0
1488,6018,5313,0
1489,2293,4341,0
1490,894,4895,0
1491,6949,5822,0
1492,5284,1561,0
1493,497,2980,0
1494,698,4956,0
1495,333,4269,0
1496,2740,6723,0
1497,80,3823,0
1498,1828,979,0
1499,4785,3311,0
1500,2906,3228,0
1501,6900,5556,0
1502,1232,5240,0
1503,6099,5278,0
1504,1665,6061,0
1505,1916,3428,0
1506,4570,3507,0
1507,1738,123,0
1508,2935,6036,0
1509,5636,269,0
1510,4505,2331,0
1511,3765,2521,0
1512,3175,2490,0
1513,1759,4383,0
1514,764,1580,0
1515,2187,4830,0
1516,4541,1988,0
1517,506,790,0
1518,4096,7007,0
1519,2169,5944,0
1520,426,2524,0
1521,2262,1971,0
1522,3463,3122,0
1523,121,1888,0
1524,5369,1618,0
1525,4794,3373,0
1526,6642,1891,0
1527,948,6770,0
1528,1072,6836,0
1529,3575,5026,0
1530,2345,693,0
1531,5173,925,0
1532,4132,1941,0
1533,4565,2732,0
1534,3520,6258,0
1535,2464,1324,0
1536,6813,2123,0
1537,4719,4138,0
1538,6233,4288,0
1539,937,1134,0
1540,3094,5103,0
1541,4369,6957,0
1542,4391,4272,0
1543,309,6446,0
1544,2296,2090,0
1545,6270,1322,0
1546,2540,6,0
1547,4217,3338,0
1548,4327,5950,0
1549,5354,2784,0
1550,3100,5298,0
1551,1382,5318,0
1552,3600,5621,0
1553,3877,1957,0
1554,3152,735,0
1555,2629,2680,0
1556,650,673,0
1557,4402,5720,0
1558,4564,2106,0
1559,5660,5715,0
1560,183,1961,0
1561,4483,5150,0
1562,2671,3845,0
1563,6399,2082,0
1564,4826,5489,0
1565,4334,2583,0
1566,1409,2418,0
1567,6667,2836,0
1568,4992,1994,0
1569,4011,2307,0
1570,4736,3502,0
1571,28,2962,0
1572,2275,997,0
1573,1695,3162,0
1574,1755,961,0
1575,724,6637,0
1576,5118,4735,0
1577,3010,4600,0
1578,2473,423,0
1579,4770,1019,0
1580,6793,2544,0
1581,5215,1635,0
1582,7080,5984,0
1583,5772,4212,0
1584,90,1746,0
1585,6752,1954,0
1586,5148,3042,0
1587,2877,1977,0
1588,774,6350,0
1589,6779,4716,0
1590,5423,6660,0
1591,266,6294,0
1592,1787,6669,0
1593,4411,5408,0
1594,501,7100,0
1595,4281,1363,0
1596,5661,4731,0
1597,2793,936,0
1598,5616,3268,0
1599,1793,5925,0
1600,4076,2651,0
1601,5275,4695,0
1602,5156,3283,0
1603,574,5134,0
1604,6592,5240,0
1605,1976,1845,0
1606,3423,2271,0
1607,4563,5398,0
1608,6008,3499,0
1609,2952,6069,0
1610,2764,6772,0
1611,3449,459,0
1612,1052,2665,0
1613,675,463,0
1614,60,5263,0
1615,3398,5597,0
1616,6667,3320,0
1617,2763,885,0
1618,3432,4427,0
1619,5130,6384,0
1620,4299,4012,0
1621,2387,1537,0
1622,5280,6328,0
1623,3692,567,0
1624,3272,3391,0
1625,2598,5140,0
1626,1091,2219,0
1627,4702,1369,0
1628,6512,3567,0
1629,2984,3863,0
1630,1764,6634,0
1631,1979,3590,0
1632,2712,3175,0
1633,969,6171,0
1634,4804,333,0
1635,2312,5685,0
1636,6412,3336,0
1637,5689,6913,0
1638,3316,5541,0
1639,3992,3838,0
1640,6637,3454,0
1641,5286,5742,0
1642,1828,2081,0
1643,3732,6358,0
1644,2500,2888,0
1645,5965,2243,0
1646,4277,3448,0
1647,5321,6867,0
1648,3636,419,0
1649,6141,4162,0
1650,2197,7024,0
1651,4135,2052,0
1652,6397,1873,0
1653,1777,3432,0
1654,6046,892,0
1655,1524,5238,0
1656,503,6906,0
1657,5224,6153,0
1658,1652,1451,0
1659,912,5613,0
1660,303,2122,0
1661,3677,1359,0
1662,6939,1109,0
1663,7030,473,0
1664,5567,5738,0
1665,3419,2232,0
1666,4377,4187,0
1667,2873,3227,0
1668,7013,1997,0
1669,2923,2590,0
1670,2280,3652,0
1671,7083,6119,0
1672,1235,8,0
1673,1002,5664,0
1674,4135,308,0
1675,199,4751,0
1676,3153,3402,0
1677,1671,6173,0
1678,3736,3228,0
1679,3106,2832,0
1680,3326,5050,0
1681,5010,7109,0
1682,1006,1060,0
1683,1723,3330,0
1684,7088,427,0
1685,3667,4562,0
1686,5797,6176,0
1687,4391,6313,0
1688,2562,1621,0
1689,6636,6719,0
1690,1097,3807,0
1691,2929,6518,0
1692,5759,2659,0
1693,1495,3853,0
1694,5106,5477,0
1695,5374,2259,0
1696,2531,6630,0
1697,3379,2001,0
1698,4261,1894,0
1699,2533,1226,0
1700,3620,1309,0
1701,6090,5997,0
1702,5763,1438,0
1703,4693,4153,0
1704,138,6861,0
1705,4398,2515,0
1706,5270,2444,0
1707,36,168,0
1708,1319,1883,0
1709,612,1267,0
1710,3931,5523,0
1711,1761,6200,0
1712,2151,4665,0
1713,3285,4594,0
1714,1127,5096,0
1715,2242,4783,0
1716,4642,6258,0
1717,5951,2024,0
1718,391,2961,0
1719,3670,5344,0
1720,1545,5794,0
1721,2259,5137,0
1722,1514,4229,0
1723,2467,1868,0
1724,703,5707,0
1725,1792,9,0
1726,5811,2394,0
1727,2676,5425,0
1728,1867,2812,0
1729,726,1904,0
1730,4031,4010,0
1731,6921,5120,0
1732,3351,1807,0
1733,4775,4693,0
1734,4719,7013,0
1735,2892,7120,0
1736,2742,1699,0
1737,4868,4103,0
1738,3144,925,0
1739,4906,4395,0
1740,6854,4248,0
1741,4734,5042,0
1742,5737,1290,0
1743,3180,2275,0
1744,286,3675,0
1745,3655,2568,0
1746,1117,3603,0
1747,2324,5508,0
1748,2369,555,0
1749,1174,3356,0
1750,6251,4894,0
1751,5728,423,0
1752,7078,3360,0
1753,3623,4723,0
1754,4925,5926,0
1755,4009,1726,0
1756,3787,2845,0
1757,680,754,0
1758,6940,6809,0
1759,2597,6956,0
1760,2421,6730,0
1761,6438,2626,0
1762,4561,926,0
1763,7107,506,0
1764,6288,3621,0
1765,4785,5515,0
1766,905,1222,0
1767,1371,463,0
1768,5288,5577,0
1769,4556,3184,0
1770,5569,4284,0
1771,6054,6019,0
1772,7042,3679,0
1773,3401,4098,0
1774,5397,1548,0
1775,376,2571,0
1776,6681,3673,0
1777,552,3928,0
1778,6097,1178,0
1779,5048,3242,0
1780,2506,371,0
1781,1799,509,0
1782,3244,4272,0
1783,1726,5134,0
1784,1705,4257,0
1785,609,4620,0
1786,770,3225,0
1787,5307,3883,0
1788,5188,5881,0
1789,164,971,0
1790,6252,6542,0
1791,6221,4223,0
1792,5839,4121,0
1793,502,966,0
1794,6874,5542,0
1795,692,309,0
1796,6743,6779,0
1797,564,3507,0
1798,1113,1470,0
1799,6746,1011,0
1800,1128,6474,0
1801,2293,1552,0
1802,6930,3572,0
1803,2069,6008,0
1804,6948,3397,0
1805,1385,3097,0
1806,576,484,0
1807,2315,6414,0
1808,5503,3017,0
1809,33,2716,0
1810,2653,6409,0
1811,4007,4392,0
1812,757,4467,0
1813,5560,6934,0
1814,4498,6881,0
1815,5565,5588,0
1816,2423,6886,0
1817,6490,425,0
1818,2373,2046,0
1819,33,622,0
1820,4914,1282,0
1821,2649,409,0
1822,221,3302,0
1823,5496,3135,0
1824,6232,6401,0
1825,1603,300,0
1826,6680,1838,0
1827,5666,6929,0
1828,711,4068,0
1829,3892,1944,0
1830,2739,5937,0
1831,855,5510,0
1832,139,3842,0
1833,4213,2524,0
1834,843,962,0
1835,2584,3555,0
1836,1154,2544,0
1837,6097,3890,0
1838,1257,3985,0
1839,3067,2211,0
1840,7001,6740,0
1841,602,5222,0
1842,2969,4305,0
1843,202,5480,0
1844,5025,4280,0
1845,3765,5932,0
1846,3467,6467,0
1847,4654,5276,0
1848,1517,6918,0
1849,6388,2726,0
1850,572,3478,0
1851,816,3838,0
1852,978,224,0
1853,918,5808,0
1854,1632,4397,0
1855,4097,7021,0
1856,5742,2736,0
1857,2618,4613,0
1858,2697,5660,0
1859,1880,3186,0
1860,6795,4928,0
1861,5828,5893,0
1862,4412,616,0
1863,5883,5600,0
1864,2789,1462,0
1865,5500,1109,0
1866,5149,128,0
1867,3409,4553,0
1868,2769,1749,0
1869,5092,1314,0
1870,124,3853,0
1871,5008,5750,0
1872,3599,1452,0
1873,1651,3484,0
1874,732,5429,0
1875,2604,369,0
1876,5055,4815,0
1877,5373,371,0
1878,5471,1468,0
1879,5414,5098,0
1880,5939,782,0
1881,2171,2180,0
1882,6413,7054,0
1883,1064,4074,0
1884,6758,5022,0
1885,6130,1289,0
1886,3580,247,0
1887,2193,2878,0
1888,6518,3091,0
1889,69,6374,0
1890,6182,890,0
1891,2840,6072,0
1892,5276,5514,0
1893,4261,581,0
1894,6645,3051,0
1895,2708,4640,0
1896,2375,2710,0
1897,286,2817,0
1898,3581,1761,0
1899,3954,57,0
1900,4000,5128,0
1901,3521,929,0
1902,4142,3491,0
1903,3860,4559,0
1904,797,1986,0
1905,1382,4891,0
1906,3137,966,0
1907,4991,5688,0
1908,3157,652,0
1909,324,3459,0
1910,4601,4944,0
1911,5703,5335,0
1912,1167,5841,0
1913,1529,2258,0
1914,6484,6839,0
1915,5715,5345,0
1916,92,76,0
1917,873,7057,0
1918,6102,3539,0
1919,3111,3286,0
1920,5327,6926,0
1921,4389,4657,0
1922,5375,1490,0
1923,561,554,0
1924,321,6729,0
1925,5909,5561,0
1926,314,4060,0
1927,4336,4272,0
1928,4950,1691,0
1929,6524,1138,0
1930,1930,4672,0
1931,106,4296,0
1932,3839,6849,0
1933,6440,6136,0
1934,5511,977,0
1935,4091,7070,0
1936,822,2931,0
1937,5892,4052,0
1938,6107,5172,0
1939,6284,2590,0
1940,556,6195,0
1941,2841,4714,0
1942,890,5317,0
1943,3063,1151,0
1944,818,2408,0
1945,2650,5119,0
1946,3923,5392,0
1947,1118,6083,0
1948,844,7012,0
1949,1744,2573,0
1950,4749,1943,0
1951,3148,3302,0
1952,463,1843,0
1953,4286,1660,0
1954,3419,4704,0
1955,4763,1999,0
1956,917,5396,0
1957,6066,6810,0
1958,2704,4200,0
1959,3433,3821,0
1960,2425,4785,0
1961,3319,4473,0
1962,7070,250,0
1963,2832,2665,0
1964,2429,4904,0
1965,4057,1958,0
1966,1190,3461,0
1967,1646,4266,0
1968,1013,6797,0
1969,4285,4037,0
1970,1878,5555,0
1971,3173,6341,0
1972,6212,1158,0
1973,3259,5361,0
1974,6382,815,0
1975,1526,4349,0
1976,1887,4328,0
1977,4710,244,0
1978,3075,6183,0
1979,420,3435,0
1980,5852,1754,0
1981,745,751,0
1982,2641,1003,0
1983,1722,2948,0
1984,4347,2821,0
1985,792,2260,0
1986,5599,6943,0
1987,2734,6829,0
1988,4093,5156,0
1989,5258,234,0
1990,3145,2199,0
1991,3045,2749,0
1992,918,4816,0
1993,245,3030,0
1994,2998,459,0
1995,5357,1933,0
1996,3051,3503,0
1997,6848,3597,0
1998,4028,5700,0
1999,5652,538,0
2000,3678,3601,0
2001,1212,1506,0
2002,6208,1924,0
2003,2140,3996,0
2004,1608,3169,0
2005,4596,2370,0
2006,391,761,0
2007,5401,1077,0
2008,1796,3405,0
2009,242,7054,0
2010,356,1706,0
2011,1985,4058,0
2012,4631,4808,0
2013,195,2512,0
2014,2351,1937,0
2015,3536,6527,0
2016,5114,1020,0
2017,4786,5850,0
2018,4894,4629,0
2019,2643,6660,0
2020,1433,3703,0
2021,1496,3493,0
2022,1962,4232,0
2023,4992,4413,0
2024,3230,943,0
2025,1905,1446,0
2026,5587,1590,0
2027,1087,1753,0
2028,2498,270,0
2029,3911,523,0
2030,375,2456,0
2031,3417,1708,0
2032,4731,4234,0
2033,5409,1668,0
2034,4538,4593,0
2035,835,3380,0
2036,6805,6478,0
2037,1096,3909,0
2038,6512,4913,0
2039,2876,5676,0
2040,6871,1813,0
2041,5988,5667,0
2042,4276,5532,0
2043,4123,3038,0
2044,4346,4773,0
2045,3955,2673,0
2046,3170,4618,0
2047,627,1337,0
2048,1754,95,0
2049,4787,3203,0
2050,1674,5993,0
2051,4124,415,0
2052,7087,6699,0
2053,5833,4224,0
2054,53,4633,0
2055,5518,2900,0
2056,6047,1709,0
2057,6158,4923,0
2058,532,4109,0
2059,3429,2226,0
2060,1586,1800,0
2061,3499,713,0
2062,5720,4697,0
2063,3799,4388,0
2064,6202,5380,0
2065,1255,4854,0
2066,1833,2616,0
2067,5950,2126,0
2068,143,2432,0
2069,6705,5442,0
2070,5579,7094,0
2071,3717,6426,0
2072,3363,5928,0
2073,1050,2355,0
2074,3369,2710,0
2075,4952,4717,0
2076,4196,1930,0
2077,5013,5370,0
2078,3213,5580,0
2079,675,6615,0
2080,6814,2352,0
2081,2039,7006,0
2082,6624,6392,0
2083,1158,6210,0
2084,5516,4651,0
2085,1565,4090,0
2086,3998,5513,0
2087,1950,1457,0
2088,966,3007,0
2089,2642,3670,0
2090,6687,1614,0
2091,1242,4753,0
2092,1144,4218,0
2093,83,4767,0
2094,2788,462,0
2095,246,6451,0
2096,382,862,0
2097,3504,5513,0
2098,1434,5862,0
2099,3383,1022,0
2100,272,4639,0
2101,2120,3157,0
2102,2371,6940,0
2103,1306,6616,0
2104,3950,5041,0
2105,5859,802,0
2106,3953,3245,0
2107,4271,1834,0
2108,427,3614,0
2109,3874,6335,0
2110,1415,493,0
2111,948,1781,0
2112,1806,3532,0
2113,5976,5120,0
2114,4257,4006,0
2115,1026,159,0
2116,64,1468,0
2117,6669,1142,0
2118,2211,4749,0
2119,2221,6191,0
2120,2164,961,0
2121,1306,5811,0
2122,3947,6217,0
2123,5996,2739,0
2124,1760,5981,0
2125,5710,7071,0
2126,462,4897,0
2127,3574,4888,0
2128,4178,1619,0
2129,1228,5339,0
2130,798,4065,0
2131,2057,2188,0
2132,3755,4145,0
2133,885,6693,0
2134,1721,2993,0
2135,5964,4894,0
2136,1283,1104,0
2137,2860,68,0
2138,6509,4428,0
2139,6855,2621,0
2140,894,740,0
2141,1806,1788,0
2142,2740,5601,0
2143,5705,469,0
