,Source,Destination,Class
26305,2549,1196,0
26306,1432,1436,0
26307,1363,2797,0
26308,2361,1899,0
26309,499,1231,0
26310,2173,1848,0
26311,2121,1658,0
26312,2460,1878,0
26313,1827,1211,0
26314,717,2622,0
26315,118,1539,0
26316,1639,1914,0
26317,1704,2309,0
26318,620,2689,0
26319,902,1621,0
26320,1572,692,0
26321,608,1174,0
26322,2571,1894,0
26323,246,4,0
26324,461,1878,0
26325,1008,2047,0
26326,1742,2012,0
26327,825,2340,0
26328,1107,1272,0
26329,352,430,0
26330,1317,2802,0
26331,83,1703,0
26332,109,2924,0
26333,733,2751,0
26334,2130,1370,0
26335,2505,1247,0
26336,82,2232,0
26337,2413,1658,0
26338,759,939,0
26339,790,252,0
26340,1246,1057,0
26341,64,148,0
26342,2746,555,0
26343,509,764,0
26344,1120,2638,0
26345,2183,2135,0
26346,373,903,0
26347,2840,190,0
26348,1305,1637,0
26349,2528,2547,0
26350,250,2755,0
26351,998,174,0
26352,523,1601,0
26353,2209,323,0
26354,627,1924,0
26355,216,138,0
26356,718,1288,0
26357,152,2597,0
26358,864,1113,0
26359,303,2766,0
26360,399,2474,0
26361,1889,1284,0
26362,2228,1504,0
26363,1605,2279,0
26364,2769,1828,0
26365,1761,2038,0
26366,86,1196,0
26367,1041,2880,0
26368,2261,863,0
26369,2722,1258,0
26370,2753,571,0
26371,294,1899,0
26372,197,1966,0
26373,536,1432,0
26374,2726,2131,0
26375,1702,2562,0
26376,1788,1582,0
26377,790,2480,0
26378,2689,2249,0
26379,545,2649,0
26380,199,2012,0
26381,975,2233,0
26382,1355,1700,0
26383,1288,478,0
26384,2317,391,0
26385,386,1838,0
26386,97,1735,0
26387,1279,2644,0
26388,1931,355,0
26389,9,1888,0
26390,2306,232,0
26391,1652,940,0
26392,248,1904,0
26393,1696,1212,0
26394,2472,1433,0
26395,1037,78,0
26396,1498,473,0
26397,1560,2105,0
26398,1493,129,0
26399,971,1710,0
26400,1401,540,0
26401,1086,1468,0
26402,1745,1104,0
26403,1929,2911,0
26404,2672,740,0
26405,1856,1874,0
26406,462,2772,0
26407,439,1068,0
26408,2757,289,0
26409,962,843,0
26410,652,2115,0
26411,1803,1459,0
26412,151,2321,0
26413,1823,2865,0
26414,1427,2111,0
26415,1141,27,0
26416,736,2193,0
26417,1197,2588,0
26418,51,1336,0
26419,1500,145,0
26420,2630,864,0
26421,75,2484,0
26422,393,1073,0
26423,1950,1105,0
26424,49,1263,0
26425,2000,468,0
26426,1935,73,0
26427,2375,345,0
26428,2760,156,0
26429,2783,1860,0
26430,2442,1567,0
26431,131,2793,0
26432,2741,1634,0
26433,2009,1685,0
26434,1942,463,0
26435,2837,2096,0
26436,689,842,0
26437,128,2495,0
26438,1501,720,0
26439,2241,530,0
26440,1659,1306,0
26441,1991,355,0
26442,1094,2059,0
26443,1120,1028,0
26444,2589,1213,0
26445,2398,1645,0
26446,2776,1039,0
26447,2091,936,0
26448,1986,2640,0
26449,957,2727,0
26450,802,1658,0
26451,67,1438,0
26452,1557,248,0
26453,1080,848,0
26454,2632,536,0
26455,1424,658,0
26456,395,745,0
26457,405,1433,0
26458,2571,2512,0
26459,2144,947,0
26460,2168,1341,0
26461,1049,2666,0
26462,550,1033,0
26463,2164,2353,0
26464,1880,2594,0
26465,2633,1111,0
26466,2628,767,0
26467,2192,2866,0
26468,2003,715,0
26469,198,581,0
26470,638,99,0
26471,1918,2297,0
26472,1639,2882,0
26473,567,1387,0
26474,2067,1639,0
26475,1759,1486,0
26476,699,1506,0
26477,2497,469,0
26478,2874,419,0
26479,1473,900,0
26480,2777,2738,0
26481,1688,2774,0
26482,509,1382,0
26483,626,1967,0
26484,1782,1655,0
26485,1376,967,0
26486,1821,1583,0
26487,1157,1603,0
26488,1250,2548,0
26489,2771,2923,0
26490,2342,531,0
26491,2581,2799,0
26492,285,2805,0
26493,1840,2764,0
26494,463,633,0
26495,905,1732,0
26496,2015,1075,0
26497,2455,593,0
26498,1457,2245,0
26499,2059,593,0
26500,2510,1054,0
26501,1278,782,0
26502,1522,1142,0
26503,1866,952,0
26504,1334,1091,0
26505,680,2553,0
26506,952,797,0
26507,274,1865,0
26508,331,2399,0
26509,2540,142,0
26510,1602,1845,0
26511,2204,193,0
26512,1607,2189,0
26513,2753,1189,0
26514,115,1054,0
26515,1734,1964,0
26516,2792,1117,0
26517,2904,1358,0
26518,1675,603,0
26519,2193,2286,0
26520,2594,378,0
26521,197,2584,0
26522,1534,1152,0
26523,109,2737,0
26524,453,295,0
26525,88,1860,0
26526,854,1393,0
26527,1325,224,0
26528,1228,2543,0
26529,2184,1419,0
26530,663,1044,0
26531,2779,2760,0
26532,136,1527,0
26533,910,921,0
26534,1844,1728,0
26535,2613,778,0
26536,2143,2549,0
26537,2683,19,0
26538,1315,2138,0
26539,2146,2066,0
26540,2516,845,0
26541,2120,845,0
26542,284,1398,0
26543,128,885,0
26544,817,1861,0
26545,1273,1912,0
26546,800,2,0
26547,1064,1738,0
26548,1496,2149,0
26549,56,2702,0
26550,703,69,0
26551,1804,2302,0
26552,1525,635,0
26553,1270,1614,0
26554,967,1805,0
26555,2426,1302,0
26556,585,1511,0
26557,1361,1732,0
26558,2636,2832,0
26559,2920,2591,0
26560,1108,1286,0
26561,1775,29,0
26562,1574,2779,0
26563,1553,1902,0
26564,2663,491,0
26565,2019,389,0
26566,2547,2760,0
26567,2480,1538,0
26568,1394,1091,0
26569,1896,1487,0
26570,1201,696,0
26571,638,1522,0
26572,1975,90,0
26573,2169,1087,0
26574,1443,229,0
26575,789,1691,0
26576,887,2226,0
26577,758,126,0
26578,2659,722,0
26579,1599,742,0
26580,2663,841,0
26581,1186,2266,0
26582,1540,512,0
26583,2839,2760,0
26584,1068,1456,0
26585,1216,1354,0
26586,1503,1384,0
26587,536,1595,0
26588,2740,2000,0
26589,252,1836,0
26590,1644,111,0
26591,372,2692,0
26592,2084,383,0
26593,2120,40,0
26594,685,937,0
26595,1179,2226,0
26596,1280,2278,0
26597,2340,2258,0
26598,1994,1621,0
26599,1523,2036,0
26600,2865,948,0
26601,2921,1257,0
26602,335,558,0
26603,2012,1446,0
26604,2170,2786,0
26605,2863,1252,0
26606,2574,1149,0
26607,2295,1734,0
26608,2417,2663,0
26609,464,2631,0
26610,433,1066,0
26611,2071,2026,0
26612,1985,754,0
26613,2597,1318,0
26614,1518,2042,0
26615,300,1476,0
26616,2688,1436,0
26617,2789,1488,0
26618,2794,2586,0
26619,757,2883,0
26620,242,717,0
26621,1794,405,0
26622,2565,282,0
26623,1078,989,0
26624,2291,1211,0
26625,1885,523,0
26626,851,1764,0
26627,393,886,0
26628,1888,40,0
26629,1312,661,0
26630,2473,693,0
26631,195,147,0
26632,1077,1518,0
26633,1965,1980,0
26634,504,1656,0
26635,2725,914,0
26636,1782,2273,0
26637,636,1021,0
26638,2162,2494,0
26639,660,2169,0
26640,1472,1293,0
26641,467,1774,0
26642,2896,2489,0
26643,1347,66,0
26644,2651,1904,0
26645,903,2304,0
26646,2424,2679,0
26647,572,2699,0
26648,2062,2263,0
26649,1747,939,0
26650,990,768,0
26651,2578,113,0
26652,2361,2330,0
26653,1989,472,0
26654,1834,2813,0
26655,452,1092,0
26656,923,2929,0
26657,2394,1689,0
26658,2012,641,0
26659,675,2827,0
26660,735,2878,0
26661,2108,1103,0
26662,1702,415,0
26663,704,1313,0
26664,19,1210,0
26665,2673,323,0
26666,1761,241,0
26667,2203,1340,0
26668,2320,1925,0
26669,737,672,0
26670,1296,2356,0
26671,1167,256,0
26672,1411,2868,0
26673,2906,2022,0
26674,198,394,0
26675,1825,1165,0
26676,1140,1062,0
26677,1257,2401,0
26678,290,2612,0
26679,510,666,0
26680,720,2196,0
26681,1595,1642,0
26682,2197,744,0
26683,2407,1520,0
26684,69,923,0
26685,855,1832,0
26686,3,2555,0
26687,1470,415,0
26688,2626,103,0
26689,188,1554,0
26690,310,985,0
26691,5,349,0
26692,1586,1529,0
26693,1020,2838,0
26694,2458,1458,0
26695,2580,2387,0
26696,30,2099,0
26697,2898,1730,0
26698,1551,2474,0
26699,1556,2818,0
26700,2457,1233,0
26701,53,2268,0
26702,1056,1714,0
26703,2324,1643,0
26704,176,389,0
26705,1045,801,0
26706,370,1386,0
26707,1819,195,0
26708,588,2777,0
26709,1734,1777,0
26710,552,868,0
26711,1295,949,0
26712,1675,416,0
26713,271,626,0
26714,773,1776,0
26715,1666,2582,0
26716,1979,827,0
26717,2070,945,0
26718,1349,1185,0
26719,1822,843,0
26720,1538,1084,0
26721,1660,2767,0
26722,579,1910,0
26723,2372,529,0
26724,2871,2162,0
26725,1663,32,0
26726,1126,2079,0
26727,374,754,0
26728,1308,1561,0
26729,79,806,0
26730,1318,2249,0
26731,2490,2470,0
26732,1342,1145,0
26733,1221,2316,0
26734,1620,2587,0
26735,1214,1899,0
26736,586,1576,0
26737,2719,1741,0
26738,2647,175,0
26739,1843,2070,0
26740,310,180,0
26741,659,334,0
26742,1552,1140,0
26743,2775,2804,0
26744,1840,1772,0
26745,1052,36,0
26746,580,980,0
26747,607,2803,0
26748,1727,2834,0
26749,2198,2419,0
26750,1896,1300,0
26751,542,1627,0
26752,1256,216,0
26753,1328,2536,0
26754,2448,315,0
26755,2200,2465,0
26756,1357,1022,0
26757,2286,1485,0
26758,1971,2413,0
26759,1231,2603,0
26760,942,2500,0
26761,2659,535,0
26762,2432,1310,0
26763,637,1864,0
26764,630,693,0
26765,296,1571,0
26766,1385,37,0
26767,2562,602,0
26768,504,2274,0
26769,139,1587,0
26770,2317,17,0
26771,2303,1839,0
26772,1563,2029,0
26773,436,827,0
26774,2841,2646,0
26775,1618,1736,0
26776,2834,1475,0
26777,1313,1100,0
26778,39,602,0
26779,1966,2419,0
26780,2047,1095,0
26781,1312,1629,0
26782,1429,2214,0
26783,1924,2193,0
26784,2700,2414,0
26785,1609,869,0
26786,402,2347,0
26787,1804,1310,0
26788,2296,1018,0
26789,830,350,0
26790,1986,38,0
26791,2762,259,0
26792,866,761,0
26793,1215,915,0
26794,738,1515,0
26795,2861,238,0
26796,712,294,0
26797,1118,982,0
26798,1727,2029,0
26799,2790,1526,0
26800,641,1582,0
26801,2547,1768,0
26802,732,946,0
26803,680,756,0
26804,1456,977,0
26805,52,1187,0
26806,21,1874,0
26807,2106,2025,0
26808,1202,2558,0
26809,1909,730,0
26810,109,940,0
26811,2124,2604,0
26812,546,941,0
26813,420,2522,0
26814,595,833,0
26815,290,197,0
26816,1589,2445,0
26817,689,468,0
26818,2081,2907,0
26819,1217,587,0
26820,2464,1891,0
26821,2901,2646,0
26822,1779,1788,0
26823,2307,1907,0
26824,1959,443,0
26825,1002,2096,0
26826,1114,2337,0
26827,1936,2903,0
26828,1489,2214,0
26829,2361,2143,0
26830,332,2301,0
26831,2393,146,0
26832,984,12,0
26833,1113,2866,0
26834,1806,578,0
26835,1183,1353,0
26836,923,2742,0
26837,2475,2430,0
26838,1947,59,0
26839,840,987,0
26840,1671,161,0
26841,2514,1604,0
26842,761,1660,0
26843,2832,947,0
26844,1134,710,0
26845,573,2363,0
26846,2011,983,0
26847,2570,2667,0
26848,2852,1599,0
26849,2513,2133,0
26850,204,22,0
26851,1427,932,0
26852,138,1654,0
26853,2421,2544,0
26854,2065,1219,0
26855,1232,464,0
26856,918,2748,0
26857,512,1306,0
26858,2621,2605,0
26859,1439,1696,0
26860,1191,1594,0
26861,504,664,0
26862,1008,2641,0
26863,1407,2158,0
26864,2615,2036,0
26865,779,2589,0
26866,3,2368,0
26867,818,1763,0
26868,376,1418,0
26869,1408,2760,0
26870,1425,485,0
26871,2328,1979,0
26872,189,2723,0
26873,1185,244,0
26874,1205,1650,0
26875,236,1788,0
26876,399,2718,0
26877,1077,2404,0
26878,2207,871,0
26879,1209,1769,0
26880,185,2200,0
26881,235,1563,0
26882,245,2251,0
26883,1921,285,0
26884,274,1491,0
26885,2576,2431,0
26886,988,80,0
26887,1048,131,0
26888,430,2004,0
26889,1240,301,0
26890,2448,933,0
26891,385,2261,0
26892,271,439,0
26893,1787,470,0
26894,1109,1538,0
26895,2198,4,0
26896,1661,2051,0
26897,2442,2616,0
26898,2031,830,0
26899,1320,1758,0
26900,2810,568,0
26901,733,2190,0
26902,1015,1122,0
26903,1726,948,0
26904,2252,240,0
26905,189,1568,0
26906,1684,722,0
26907,2470,1631,0
26908,785,1599,0
26909,227,1271,0
26910,2529,2211,0
26911,2615,1231,0
26912,1061,716,0
26913,412,270,0
26914,1093,2883,0
26915,682,1851,0
26916,2581,1620,0
26917,2271,640,0
26918,2742,225,0
26919,2303,2807,0
26920,1830,897,0
26921,1171,1261,0
26922,1057,193,0
26923,496,1846,0
26924,147,1692,0
26925,1929,122,0
26926,709,2893,0
26927,1650,1461,0
26928,184,793,0
26929,616,450,0
26930,2696,2509,0
26931,1791,188,0
26932,891,2375,0
26933,2272,461,0
26934,144,1394,0
26935,2451,2678,0
26936,1422,2011,0
26937,1797,1888,0
26938,675,1030,0
26939,21,2492,0
26940,1294,2765,0
26941,208,2318,0
26942,146,1440,0
26943,989,2883,0
26944,2135,1129,0
26945,982,1712,0
26946,1856,2468,0
26947,2909,523,0
26948,1500,389,0
26949,2133,1056,0
26950,1656,902,0
26951,2843,2155,0
26952,2881,1858,0
26953,629,1035,0
26954,345,1276,0
26955,2585,584,0
26956,2342,1580,0
26957,974,1447,0
26958,530,275,0
26959,2144,841,0
26960,2670,133,0
26961,1768,1493,0
26962,754,2612,0
26963,463,1682,0
26964,2020,2468,0
26965,2455,1642,0
26966,471,45,0
26967,239,476,0
26968,2773,985,0
26969,2150,1760,0
26970,1436,2417,0
26971,1171,456,0
26972,2382,605,0
26973,2385,122,0
26974,704,1744,0
26975,1977,2771,0
26976,1180,1673,0
26977,2235,1309,0
26978,2073,2479,0
26979,2355,1411,0
26980,1352,2719,0
26981,175,2154,0
26982,1144,2016,0
26983,1608,430,0
26984,2224,2648,0
26985,1888,2699,0
26986,2633,1355,0
26987,2915,287,0
26988,862,51,0
26989,690,533,0
26990,294,533,0
26991,1221,169,0
26992,699,1750,0
26993,420,2335,0
26994,348,769,0
26995,2306,1899,0
26996,848,1092,0
26997,2806,2222,0
26998,2269,2017,0
26999,602,1036,0
27000,597,692,0
27001,2925,601,0
27002,867,2273,0
27003,2307,1720,0
27004,1643,2494,0
27005,2398,1084,0
27006,2804,2526,0
27007,1672,980,0
27008,429,2047,0
27009,866,2802,0
27010,2927,647,0
27011,1153,2078,0
27012,129,1755,0
27013,2426,2351,0
27014,838,754,0
27015,1299,1149,0
27016,2512,2125,0
27017,2892,1592,0
27018,1209,2387,0
27019,736,477,0
27020,1649,2659,0
27021,2798,1176,0
27022,1451,2674,0
27023,2607,2362,0
27024,652,749,0
27025,308,939,0
27026,1263,2623,0
27027,1478,333,0
27028,1762,92,0
27029,2763,2875,0
27030,1011,1621,0
27031,393,2740,0
27032,1081,108,0
27033,2872,2818,0
27034,2409,842,0
27035,2187,1961,0
27036,2624,2716,0
27037,2166,1084,0
27038,2911,1992,0
27039,2013,842,0
27040,518,1688,0
27041,72,847,0
27042,2587,2834,0
27043,2845,1372,0
27044,2403,1027,0
27045,1043,755,0
27046,1884,1371,0
27047,1910,340,0
27048,881,2679,0
27049,2366,1145,0
27050,1216,2403,0
27051,2501,781,0
27052,383,2402,0
27053,443,2453,0
27054,823,1920,0
27055,1157,1042,0
27056,37,1765,0
27057,19,1079,0
27058,1396,1058,0
27059,2146,2310,0
27060,1339,524,0
27061,2557,1844,0
27062,382,2177,0
27063,1334,180,0
27064,2266,914,0
27065,867,1468,0
27066,461,780,0
27067,2637,2547,0
27068,832,2413,0
27069,2107,103,0
27070,1890,1566,0
27071,1484,878,0
27072,400,2756,0
27073,1145,658,0
27074,1306,1515,0
27075,2072,1048,0
27076,1738,1926,0
27077,611,724,0
27078,2173,1100,0
27079,2861,1474,0
27080,1395,806,0
27081,1949,2146,0
27082,2790,2762,0
27083,519,1135,0
27084,1110,1576,0
27085,1263,1818,0
27086,81,909,0
27087,2264,437,0
27088,607,201,0
27089,1450,1644,0
27090,39,683,0
27091,44,1781,0
27092,2166,279,0
27093,824,2121,0
27094,46,1073,0
27095,2819,1598,0
27096,2413,910,0
27097,2747,32,0
27098,1162,2116,0
27099,262,139,0
27100,95,965,0
27101,2027,874,0
27102,2710,150,0
27103,468,15,0
27104,2037,1562,0
27105,505,2526,0
27106,2654,218,0
27107,1271,2059,0
27108,472,134,0
27109,2929,2897,0
27110,742,1715,0
27111,2583,2260,0
27112,2736,2502,0
27113,224,786,0
27114,1609,1300,0
27115,2297,1674,0
27116,2400,2553,0
27117,2860,94,0
27118,559,2762,0
27119,531,714,0
27120,2473,587,0
27121,2142,982,0
27122,240,915,0
27123,1449,237,0
27124,614,2819,0
27125,1698,941,0
27126,1636,63,0
27127,299,1495,0
27128,2849,285,0
27129,1135,1767,0
27130,2353,2333,0
27131,1703,1285,0
27132,1997,1008,0
27133,942,2126,0
27134,2659,161,0
27135,2432,936,0
27136,2874,1281,0
27137,986,1644,0
27138,795,2830,0
27139,1509,1419,0
27140,281,165,0
27141,2223,762,0
27142,1349,6,0
27143,509,2244,0
27144,879,1023,0
27145,2085,74,0
27146,2491,1516,0
27147,720,212,0
27148,467,2018,0
27149,1217,1018,0
27150,2156,2169,0
27151,1399,2752,0
27152,652,1017,0
27153,867,2891,0
27154,2312,2682,0
27155,1283,2769,0
27156,2742,2266,0
27157,273,2152,0
27158,1553,186,0
27159,658,2717,0
27160,718,2768,0
27161,2482,649,0
27162,2588,1799,0
27163,341,566,0
27164,520,2783,0
27165,900,2250,0
27166,2333,526,0
27167,20,925,0
27168,2585,747,0
27169,2231,249,0
27170,1616,885,0
27171,2382,418,0
27172,370,2435,0
27173,981,145,0
27174,399,921,0
27175,573,2794,0
27176,17,627,0
27177,793,848,0
27178,607,1624,0
27179,2263,1635,0
27180,174,1742,0
27181,1791,2579,0
27182,984,793,0
27183,1481,1599,0
27184,2596,1286,0
27185,41,2152,0
27186,698,961,0
27187,2033,2112,0
27188,2181,2764,0
27189,288,2783,0
27190,1840,2471,0
27191,1382,839,0
27192,981,495,0
27193,267,1906,0
27194,1931,1835,0
27195,2619,2209,0
27196,1478,1301,0
27197,2583,300,0
27198,1975,2107,0
27199,1337,1096,0
27200,848,905,0
27201,1290,2004,0
27202,946,1440,0
27203,2527,2620,0
27204,1720,834,0
27205,511,2266,0
27206,2618,1984,0
27207,2683,881,0
27208,1248,1778,0
27209,2733,244,0
27210,188,1798,0
27211,938,798,0
27212,1680,1435,0
27213,664,1727,0
27214,258,1039,0
27215,1841,2292,0
27216,1495,1655,0
27217,1304,2841,0
27218,476,2430,0
27219,130,1793,0
27220,125,1449,0
27221,2052,260,0
27222,305,104,0
27223,1523,670,0
27224,1984,1819,0
27225,2054,306,0
27226,2897,1749,0
27227,2510,1111,0
27228,2319,1543,0
27229,2045,2472,0
27230,899,1974,0
27231,2754,1471,0
27232,47,2697,0
27233,766,1630,0
27234,1542,1851,0
27235,644,701,0
27236,2168,593,0
27237,1540,1024,0
27238,1737,1538,0
27239,2907,932,0
27240,2263,830,0
27241,458,696,0
27242,604,521,0
27243,2505,1117,0
27244,1944,2770,0
27245,36,1003,0
27246,1328,552,0
27247,1598,2133,0
27248,20,470,0
27249,975,2908,0
27250,2905,1236,0
27251,2067,891,0
27252,730,2323,0
27253,9,2563,0
27254,603,1050,0
27255,1525,342,0
27256,33,705,0
27257,418,516,0
27258,1686,1199,0
27259,2811,1574,0
27260,1001,1096,0
27261,779,2215,0
27262,1537,1076,0
27263,1960,2899,0
27264,2273,1898,0
27265,492,2158,0
27266,1801,2088,0
27267,1020,2277,0
27268,431,1882,0
27269,1833,845,0
27270,988,2739,0
27271,2204,2478,0
27272,955,347,0
27273,1726,224,0
27274,1170,2221,0
27275,280,932,0
27276,1731,568,0
27277,2355,2647,0
27278,2725,1426,0
27279,2668,892,0
27280,2855,718,0
27281,2605,543,0
27282,1191,65,0
27283,1755,2093,0
27284,1388,579,0
27285,2250,2072,0
27286,667,819,0
27287,2234,1539,0
27288,2726,2001,0
27289,2411,677,0
27290,2590,2140,0
27291,1541,794,0
27292,384,881,0
27293,501,1466,0
27294,193,1313,0
27295,542,2221,0
27296,2438,1719,0
27297,1870,2201,0
27298,724,1703,0
27299,2250,2422,0
27300,1123,1220,0
27301,2711,1319,0
27302,2797,2591,0
27303,1434,2802,0
27304,2427,1560,0
27305,682,1477,0
27306,2299,2314,0
27307,2106,1919,0
27308,1211,286,0
27309,192,1061,0
27310,705,2400,0
27311,187,717,0
27312,1835,867,0
27313,556,2277,0
27314,1022,764,0
27315,2732,1792,0
27316,2295,1791,0
27317,2381,811,0
27318,868,297,0
27319,1608,861,0
27320,2693,1837,0
27321,771,364,0
27322,1794,462,0
27323,2661,47,0
27324,942,1939,0
27325,382,30,0
27326,160,1903,0
27327,323,2833,0
27328,2558,2551,0
27329,2718,554,0
27330,1350,421,0
27331,1415,816,0
27332,1069,179,0
27333,725,369,0
27334,1005,2638,0
27335,193,508,0
27336,1996,569,0
27337,406,1555,0
27338,65,1262,0
27339,846,1827,0
27340,2644,790,0
27341,2458,2320,0
27342,2771,565,0
27343,1377,1463,0
27344,966,431,0
27345,374,2771,0
27346,1874,2269,0
27347,682,672,0
27348,1487,1631,0
27349,1179,1478,0
27350,1621,1823,0
27351,2547,857,0
27352,1614,652,0
27353,828,497,0
27354,1304,426,0
27355,1491,1750,0
27356,1152,2284,0
27357,2272,2315,0
27358,710,1939,0
27359,579,2422,0
27360,928,1078,0
27361,1707,816,0
27362,1074,149,0
27363,2144,817,0
27364,241,148,0
27365,2071,1278,0
27366,987,1658,0
27367,2446,1155,0
27368,1725,641,0
27369,271,1488,0
27370,1138,1073,0
27371,18,1796,0
27372,2445,930,0
27373,2039,242,0
27374,1223,2874,0
27375,1598,2751,0
27376,729,87,0
27377,1405,2356,0
27378,2530,2731,0
27379,1723,945,0
27380,2277,2285,0
27381,389,2648,0
27382,105,2889,0
27383,1970,1576,0
27384,2899,2039,0
27385,1782,1525,0
27386,2902,1556,0
27387,1837,1986,0
27388,350,441,0
27389,286,2900,0
27390,1005,1833,0
27391,726,2418,0
27392,721,2074,0
27393,2612,1982,0
27394,1218,2880,0
27395,315,1386,0
27396,1461,2638,0
27397,411,1094,0
27398,466,1555,0
27399,2458,1515,0
27400,2518,1566,0
27401,1458,2340,0
27402,703,744,0
27403,2648,858,0
27404,2390,68,0
27405,1834,2065,0
27406,1369,16,0
27407,1481,257,0
27408,2551,925,0
27409,92,2253,0
27410,524,1910,0
27411,121,739,0
27412,1384,324,0
27413,1425,1079,0
27414,1542,1664,0
27415,2660,868,0
27416,583,2490,0
27417,1235,201,0
27418,294,2387,0
27419,354,2438,0
27420,2534,2449,0
27421,951,442,0
27422,1391,714,0
27423,1885,2003,0
27424,1596,1900,0
27425,1888,1520,0
27426,577,2675,0
27427,1358,2486,0
27428,1074,2727,0
27429,1017,2193,0
27430,2127,1536,0
27431,2187,1587,0
27432,1005,678,0
27433,2627,1859,0
27434,755,503,0
27435,1405,1551,0
27436,319,1104,0
27437,1876,1136,0
27438,1659,2599,0
27439,2686,187,0
27440,745,2444,0
27441,1753,2234,0
27442,2092,1700,0
27443,443,2079,0
27444,536,2270,0
27445,2437,2866,0
27446,930,2197,0
27447,2456,2916,0
27448,2308,12,0
27449,966,1854,0
27450,286,2095,0
27451,2576,1520,0
27452,2794,2911,0
27453,2820,1880,0
27454,2768,1690,0
27455,1966,248,0
27456,2209,6,0
27457,1921,2757,0
27458,2648,53,0
27459,2828,2872,0
27460,2668,705,0
27461,519,761,0
27462,426,570,0
27463,142,811,0
27464,1355,1033,0
27465,1269,2013,0
27466,2349,2645,0
27467,2479,1937,0
27468,232,704,0
27469,268,361,0
27470,15,2167,0
27471,2899,79,0
27472,2721,1470,0
27473,42,580,0
27474,2473,1368,0
27475,1879,2881,0
27476,2507,198,0
27477,2846,418,0
27478,2908,1296,0
27479,1127,1556,0
27480,2226,710,0
27481,2501,2635,0
27482,1436,2311,0
27483,1902,1552,0
27484,2251,1706,0
27485,1186,2136,0
27486,1556,915,0
27487,602,2085,0
27488,750,2737,0
27489,1997,1789,0
27490,1837,376,0
27491,89,776,0
27492,2329,84,0
27493,2485,597,0
27494,1621,2441,0
27495,657,2923,0
27496,1765,1439,0
27497,2145,1660,0
27498,770,356,0
27499,455,1284,0
27500,558,2917,0
27501,1231,1505,0
27502,1050,2625,0
27503,460,1628,0
27504,2332,1486,0
27505,2041,556,0
27506,2077,213,0
27507,965,43,0
27508,1581,2261,0
27509,1920,2481,0
27510,2223,38,0
27511,2381,624,0
27512,1047,2327,0
27513,2105,1480,0
27514,701,1690,0
27515,352,1536,0
27516,422,2275,0
27517,1635,2497,0
27518,1015,2789,0
27519,265,2291,0
27520,1258,295,0
27521,1937,2835,0
27522,1950,788,0
27523,1437,1731,0
27524,2872,834,0
27525,2753,2832,0
27526,2741,1317,0
27527,2152,1676,0
27528,1374,628,0
27529,345,715,0
27530,2688,1656,0
27531,1401,2451,0
27532,1659,989,0
27533,1160,110,0
27534,2490,917,0
27535,1865,865,0
27536,755,2276,0
27537,2266,1963,0
27538,2033,2893,0
27539,2763,2769,0
27540,2078,1912,0
27541,347,7,0
27542,1716,742,0
27543,85,2481,0
27544,814,2856,0
27545,673,2651,0
27546,621,2461,0
27547,277,2651,0
27548,332,2358,0
27549,614,1290,0
27550,1648,49,0
27551,376,2630,0
27552,2272,2128,0
27553,868,2338,0
27554,684,531,0
27555,739,238,0
27556,1396,2457,0
27557,2147,147,0
27558,1977,2210,0
27559,1144,1455,0
27560,2345,162,0
27561,211,1250,0
27562,2508,1846,0
27563,231,1902,0
27564,483,2877,0
27565,750,777,0
27566,1916,1153,0
27567,450,485,0
27568,2408,1615,0
27569,2685,203,0
27570,1226,706,0
27571,1069,2220,0
27572,441,2651,0
27573,374,1429,0
27574,2218,737,0
27575,2373,2560,0
27576,418,947,0
27577,1784,2165,0
27578,2744,29,0
27579,559,428,0
27580,1813,2903,0
27581,2716,2899,0
27582,355,598,0
27583,529,1717,0
27584,630,2523,0
27585,1000,1302,0
27586,995,958,0
27587,2394,404,0
27588,597,131,0
27589,1521,250,0
27590,239,2143,0
27591,956,1003,0
27592,622,1881,0
27593,1174,2394,0
27594,1807,55,0
27595,2325,1738,0
27596,525,1948,0
27597,2025,1446,0
27598,1395,1050,0
27599,1431,707,0
27600,2510,737,0
27601,2546,394,0
27602,306,332,0
27603,329,1255,0
27604,112,2718,0
27605,1920,871,0
27606,2135,1991,0
27607,1815,2575,0
27608,424,1492,0
27609,2750,574,0
27610,2810,625,0
27611,353,2780,0
27612,1776,368,0
27613,1882,1518,0
27614,2465,1344,0
27615,1941,1344,0
27616,1879,466,0
27617,2646,2853,0
27618,836,2375,0
27619,2305,2560,0
27620,1159,1308,0
27621,1959,1923,0
27622,875,1549,0
27623,1680,256,0
27624,1401,841,0
27625,2404,287,0
27626,711,394,0
27627,1127,2524,0
27628,554,2662,0
27629,2794,2724,0
27630,461,219,0
27631,146,1147,0
27632,1529,60,0
27633,2587,2623,0
27634,1613,2417,0
27635,184,850,0
27636,2235,2171,0
27637,2047,2120,0
27638,858,40,0
27639,2876,1221,0
27640,701,2308,0
27641,1112,1088,0
27642,1009,209,0
27643,2571,585,0
27644,665,399,0
27645,45,691,0
27646,927,1308,0
27647,2312,2576,0
27648,856,2596,0
27649,1475,2833,0
27650,363,2663,0
27651,886,2438,0
27652,1782,2761,0
27653,2775,1519,0
27654,2438,1345,0
27655,1712,1241,0
27656,2087,364,0
27657,1906,2238,0
27658,3,815,0
27659,958,2499,0
27660,727,846,0
27661,443,1087,0
27662,1033,2084,0
